id,user__username,visit_date,company__sales_diary_company_code,sales_type,location,main_item,meeting_notes,tags,created_at
60,250012,2025-06-05,C0000033,대면,수도권,"유럽산 돈육, 호주/뉴질랜드산 우육","그로스 삼겹, 스미스 목전지 입고 시 안내요청 : 6월 중순 제안 예정 / 퇴니시 장족 가공장 샘플건 사용가능 답변, 추가물량 발주예정",없음,2025-06-13 15:12:50
59,250012,2025-06-04,C0000023,대면,수도권,"미국산 목전지, 전지 / 유럽산 삼겹","수비드 수육용 사용 : 리테라 삼겹 6/9 6백만원 출고진행 / 월 1t 고정납품 , 재고 비축 必",없음,2025-06-13 15:12:50
58,250012,2025-06-04,C0000044,대면,수도권, 유럽산 돈육 / 뉴질랜드산 우육,"남양주 소재 도매업체, 퇴니시 삼겹 판매요청 : 소량 9,200원 제안 및 피드백 대기중 / 스미스필드 목전지 입항 시 안내예정",없음,2025-06-13 15:12:50
57,250012,2025-05-30,C0000043,대면,수도권,"호주산 우육, 양육 / 유럽산 돈육 / 브라질산 계육","세절가공 후 식당납품중인 업체 / 킬코이 사태, DS삼겹 외 11백만원 츨고진행",없음,2025-06-13 15:12:50
56,250012,2025-05-30,C0000039,대면,수도권,미국산 우육,"upper iowa, creekstone 우육 신규오퍼 계약진행 / 계약 잔여재고 11백만원 이체진행",없음,2025-06-13 15:12:50
55,250012,2025-05-29,C0000042,대면,수도권,"유럽산 돈육 (로인립, 미니족, 삼겹 외) / 브라질 닭정육",유럽산 돈육 위주 오퍼대행업체 / 필요 시 도매영업 일부 진행 / 유럽산 저가삼겹 매입협의 : 6월 신규입항분 제안요청 ,없음,2025-06-13 15:12:50
54,250012,2025-05-28,C0000041,대면,수도권,"유럽산 갈매기, 항정 / 캐나다산 목살 / 미국산 돈학","이지도로 갈매기 계약분 6/10까지 전량출고 확정, 로즈데라 갈매기 6월 내 출고협의 中",없음,2025-06-13 15:12:50
53,250012,2025-05-28,C0000040,대면,수도권,"캐나다산 우육 직수입 / 미국, 호주산 우육 ","캐나다산 ‘보브리‘ 브랜드 직수입하여 전품목 프랜차이즈 납품중 / 미국, 호주산 우육 OEM 가공하여 완제품 하림 납품중 / 납품가능한 품목 협의",없음,2025-06-13 15:12:50
52,250012,2025-05-27,C0000028,대면,수도권,"목초육 홍두깨, 사골, 채끝","AMH S볼라전각 S목심 월 300박스 납품협의 (엠지티앤씨, 삼성웰스토리 매입예정)",없음,2025-06-13 15:12:50
51,250012,2025-05-27,C0000024,대면,수도권,"스미스필드/메이플 목전지, PPCS 양깃머리, 미국산 우육",스미스필드 5월말 선적  $1.60/LB 1FCL 계약진행 / 계약 잔여재고 21백만원 인수독촉,없음,2025-06-13 15:12:50
50,250012,2025-05-26,C0000039,대면,수도권,"미국산 돈육, 우육 ","UPPER IOWA 6월 정기오퍼 진행 (백립, 늑간, 척스페어립) / 미국산 우육 계약분 인수요청, 5월말 진행예정 / 보증보험 신규가입 시 필요서류 확인",없음,2025-06-13 15:12:50
49,250012,2025-05-23,C0000038,대면,수도권,"유럽산 돈육, 미국산 우육, 브라질 닭정육",5월 신규업체 / 퇴니시 돈장족 1FCL 이체 및 리테라 삼겹 지속출고 진행 / 브라질 닭정육 100박스 문의 : 재고 확인 후 피드백 예정,없음,2025-06-13 15:12:50
48,250012,2025-05-23,C0000023,대면,수도권,"미국산 목전지, 전지 / 호주산 곡물전각 / 캐나다산 부채살",수비드삼겹 용도로 유럽산 사용중 / DS포크 삼겹 샘플하였으나 재고부족으로 인해 리테라 삼겹 유도영업 / 월 1.2t 고정납품 예정,없음,2025-06-13 15:12:50
47,250012,2025-05-22,C0000018,대면,수도권,호주산 냉동우육 / 유럽산 돈육,"미국산 top plate 추가계약여부 확인 -> 내수불황으로 인해 엔드유저 소비가 더딘편, 인수한 계약 재고 소진 후 제안요청",없음,2025-06-13 15:12:50
46,250012,2025-05-22,C0000037,대면,수도권, 미국산 냉장우육 / 미국산 돈목전지,"스미스필드 413, 18079 넘버 고정사용 中 / 미국산 목전지 내수단가 반등하는 상황으로 6월선적분 입항 후 제안예정",없음,2025-06-13 15:12:50
45,250012,2025-05-20,C0000036,대면,수도권,유럽산 돈육 / 미국산 우육,"미국산 삼겹양지 사용처, 삼겹양지 대용으로 top plate 유도영업, 5톤 순수덮밥 -> 신규프렌차이즈 우동집 납품예정 / 6월 오퍼 협의 中",없음,2025-06-13 15:12:50
44,250012,2025-05-19,C0000020,대면,수도권,"유럽산 돈육, 뉴질랜드/미국/호주 우육","upper IOWA 잔여재고 전량 인수진행, DS삼겹 및 퇴니시 삼겹 문의 : 리테라 삼겹으로 전환영업",없음,2025-06-13 15:12:50
43,250012,2025-05-16,C0000035,대면,수도권,"GBP 볼라전각, 부채 / 미드필드 부채 / 스페인 목살, 삼겹","미국,호주산 냉동우육 및 유럽산 냉동돈육 다품종 취급업체 / 스페인 돈육 오퍼 피드백 요청",없음,2025-06-13 15:12:50
42,250012,2025-05-15,C0000034,대면,수도권,"미국산 목전지, 스페인산 돈등심","세절 후 중식당 100여곳 납품중 / 해산물, 국내산 함께 취급하여 수입산 돈육 물량은 적은 편 / 로드리게스, 바우셀 등심 배송조건으로 제안예정 ",없음,2025-06-13 15:12:50
41,250012,2025-05-14,C0000033,대면,수도권,"유럽산 돈육, 호주/뉴질랜드산 ","실수요처 위주 영업하는 도매업체이나, 내수불황으로 인해 4-5월 출고가 더딘편 / 자금 회전을 위해 선입금 받고 판매중",없음,2025-06-13 15:12:50
40,250012,2025-05-12,C0000032,대면,수도권,유럽산 로인립 ,"유럽산 로인립 브랜드별 판매 / 스미스필드, 메이플 목전지 가공장 납품처 / 현재는 목전지 정리하고 재고 없는 상태",없음,2025-06-13 15:12:50
39,250012,2025-05-12,C0000031,대면,수도권,미국산( SWIFT NBP SHOWCASE IBP EXCEL) 우육  ,"미산 우육 원청 품목 사용중 / 뉴질랜드 갈비류 사용처 / 돈육은 팜플로나, 스위프트 계약판매중 / 그로스 大삼겹 제안 및 피드백 대기중",없음,2025-06-13 15:12:50
38,250012,2025-05-09,C0000030,대면,수도권,호주산 (AMH) 우육,"경기도 광주소재 자체가공장 보유 (아시안푸드스타) / AMH 직수입하여 자체소진 中 / 우육 위주 / 유럽산 돈육(듀록 목살, 프랑스 갈매기 등) 프렌차이즈용 소량 사용중 ",없음,2025-06-13 15:12:50
37,250012,2025-05-09,C0000029,대면,수도권,"미국산( IBP, EXCEL) 우육 ","주판매처 프랜차이즈, 도매 / 자금회전이 어려워 매입은 많이 못하는 상황 / 유럽산 삼겹 제안하였으나, 우육 위주 영업 中",없음,2025-06-13 15:12:50
36,250012,2025-05-08,C0000028,대면,수도권,"목초육 홍두깨, 사골, 채끝","호주산/뉴질랜드산 목초육만 취급중, 곡물비육우 사용불가, 목초 사골/홍두깨/채끝 시장가 확인 및 적극피드백 요청",없음,2025-06-13 15:12:50
35,250012,2025-05-07,C0000018,대면,수도권,"유럽산 삼겹, 뉴질랜드 PS갈비, 미국산 목전지 외 ",Greater Omaha TOP PLATE 1FCL 전량 172백만원 선입금 후 5/8 이체 진행 협의 完 ,없음,2025-06-13 15:12:50
34,250012,2025-04-22,C0000027,대면,수도권,"미국(IBP) 우육, 호주 냉장/냉동 와규, 유럽산 돈육 ","삼원가든, 붓처스컷 브랜드 HMR B2C제품 온라인 판매 中 , ‘미트캐비아‘ B2B 타겟 식자재전용몰 납품예정 (오스트리아 삼겹 협의진행 中)",없음,2025-06-13 15:12:50
33,250012,2025-04-29,C0000026,대면,수도권,"칠레(AASA, 코엑스카) 돈육, 호주 GF(KILCOY, ACC) 우육 ",KILCOY 앞사태 하이랜드 계약물량 바로바로 소진되는 상황 (시장재고 부족),없음,2025-06-13 15:12:50
32,250012,2025-04-28,C0000025,대면,수도권,"미국/유럽산 돈육, JBS 우육 ","4월초 DS삼겹 8,700원 10박스 가공장용 샘플진행 -> 이후 오스트리아산 8,500원 제안받음, 해당물건 소진 후 DS삼겹 사용예정",없음,2025-06-13 15:12:50
31,250012,2025-04-28,C0000024,대면,수도권,"스미스필드/메이플 목전지, PPCS 양깃머리, 미국산 우육 ","스미스필드 목전지 고정납품처 有,  1FCL $1.59/LBS 계약요청 -> 비드 어려워 진행 불발, 다음 오퍼 시 안내요청 ",없음,2025-06-13 15:12:50
30,250012,2025-04-25,C0000023,대면,수도권,"미국산 목전지, 전지 / 호주산 곡물전각 / 캐나다산 부채살 ","DS삼겹 보쌈용 수비드삼겹 샘플진행건 피드백 -> 제품은 좋으나, 현재 내수불황과 영업력 미달로 추가발주 없는 상황, 지속확인 예정",없음,2025-06-13 15:12:50
29,250012,2025-04-25,C0000022,대면,수도권,"EXCEL, SWIFT, AMH, TEYS 우육 직수입, 핸들바우어/마쳐 삼겹 소량 직수입","엑셀 삼겹양지 8,000원 이하 판매중지, 시에라 닭정육 현재 재고부족으로 판매 어려움 (4,300원 종전가), 오스트리아 삼겹 재고부족으로 필요 시 DS삼겹 사용예정",없음,2025-06-13 15:12:50
28,250012,2025-04-24,C0000021,대면,수도권,"미국산 돈육, OAKEY 우육 직수입, 호주산 (킬코이, 티스, amh 외 ) 우육","나인미라클 삼겹양지 판매 잠시 중지 : 가흥에서 원가 저렴한 재고 40FCL 전량매입 등, 오퍼가 비싼 재고 있는 업체들(삼성웰스토리 외) 손실 큰 관계로 가격 올리려는 분위기 ",없음,2025-06-13 15:12:50
27,250012,2025-04-24,C0000020,대면,수도권,돈육;우육;우육;우육,미트미 upper IOWA mix우육 1FCL 신규계약건 이행보증보험 가입 진행,없음,2025-06-13 15:12:50
26,250012,2025-04-23,C0000019,대면,수도권,계육,"다인홀딩스 신규가공장 미팅 : 소스, 파우더류 주생산하는 가공장 / 축육은 브라질 닭정육만 소량 직수입하여 가마로강정 납품중",없음,2025-06-13 15:12:50
25,250012,2025-04-16,C0000018,대면,수도권,돈육;우육;돈육,"서울웰푸드 유선영업으로 DS삼겹 27백만원 판매진행 : 단순세절 후 유럽산 슬라이스 삼겹 납품중
",없음,2025-06-13 15:12:50
24,250010,2025-06-05,C0000017,대면,수도권,우육;돈육;계육,"시보드 목뼈 연간 계약 가능여부 협의
기타 오퍼 가능 품목 문의",없음,2025-06-13 15:12:50
23,250010,2025-06-02,C0000015,대면,수도권,우육;돈육;계육,"시보드 목뼈 8월 선적분 14fcl $1.02 계약 완료
목전지 구매 협의",없음,2025-06-13 15:12:50
22,250010,2025-06-02,C0000011,대면,수도권,우육;돈육,"퇴니시 삼겹 가격 인상 협의
미니족 추가 구매물량 협의",없음,2025-06-13 15:12:50
21,250010,2025-05-28,C0000004,대면,수도권,우육;돈육,"오징어 납품 관련 협의
6월 초 매출 협의",없음,2025-06-13 15:12:50
20,250010,2025-05-28,C0000016,대면,수도권,우육;돈육,"Ibp 갈비 매입 협의
유럽산 삼겹 오퍼계약 협의",없음,2025-06-13 15:12:50
19,250010,2025-05-28,C0000015,대면,수도권,우육;돈육;계육,"시보드 목뼈 계약서 작성
유럽산 목뼈 오퍼 협의",없음,2025-06-13 15:12:50
18,250010,2025-05-27,C0000014,대면,수도권,우육;돈육;계육,"퇴니시/그로스퍼트너 6월 매출 협의
매입가능품목 협의",없음,2025-06-13 15:12:50
17,250010,2025-05-26,C0000013,대면,수도권,우육;돈육;계육,"그로스퍼트너 수입대행 계약서 작성(일반 1fcl)
6월 마프리제스 목살 계약 인수일정 협의",없음,2025-06-13 15:12:50
16,250010,2025-05-23,C0000001,대면,수도권,우육;돈육;계육,"그로스퍼트너 수입대행 계약서 작성(ds1fcl/일반 1fcl)
갈비본살 매출일정 협의",없음,2025-06-13 15:12:50
15,250010,2025-05-22,C0000012,대면,수도권,우육;돈육,"목전지 수입대행계약서 작성, 보증보험 협의",없음,2025-06-13 15:12:50
14,250010,2025-05-20,C0000011,대면,수도권,돈육 삼겹,"퇴니시 삼겹 > DS포크 전환 협의
퇴니시 목뼈 > 시보드 목뼈 전환 협의
",없음,2025-06-13 15:12:50
13,250010,2025-05-20,C0000010,대면,수도권,돈육 삼겹,"퇴니시 삼겹 > DS포크 전환 협의
퇴니시 목뼈 > 시보드 목뼈 전환 협의
",없음,2025-06-13 15:12:50
12,250010,2025-05-19,C0000009,대면,수도권,우육;돈육;계육,"퇴니시 삼겹 납품 관련 협의, 現 재고 부족으로 ds포크 입항예정분 사용 협의
",없음,2025-06-13 15:12:50
11,250010,2025-05-16,C0000008,대면,수도권,우육;돈육;계육;양육,그로스퍼트너 일반삼겹 계약 협의(미트박스),없음,2025-06-13 15:12:50
10,250010,2025-05-16,C0000004,대면,수도권,우육;돈육,AMH 볼라전각 구매 협의(現 호주산 정육류 시세 상승),없음,2025-06-13 15:12:50
9,250010,2025-05-15,C0000007,대면,수도권,우육;돈육;계육,"마처 라이트삼겹 오퍼 제안, DS포크 계약제안",없음,2025-06-13 15:12:50
8,250010,2025-05-15,C0000006,대면,수도권,우육;돈육;계육,"퇴니시 삼겹 추가 구매 협의, 그로스퍼트너 삼겹으로 대체제안",없음,2025-06-13 15:12:50
7,250010,2025-05-20,C0000005,대면,수도권,우육;돈육;계육,"갈비본살 납품 협의 完, 당일입금 거래 진행",없음,2025-06-13 15:12:50
6,250010,2025-04-30,C0000004,대면,수도권,우육;돈육;계육,"렉스팜에 엑셀 계약 진행중, 듀록 삼겹 오퍼 계약 니즈 有",없음,2025-06-13 15:12:50
5,250010,2025-05-07,C0000002,대면,수도권,우육,참푸드 납품을 위한 AMH S볼라전각 매입가 협의,없음,2025-06-13 15:12:50
4,250010,2025-05-07,C0000001,대면,수도권,우육;돈육;계육,참푸드 납품을 위한 AMH S볼라전각 매입가 협의,없음,2025-06-13 15:12:50
3,250010,2025-04-24,C0000003,대면,수도권,우육;돈육;계육,후지 비축예정,없음,2025-06-13 15:12:50
2,250010,2025-04-23,C0000002,대면,수도권,우육;돈육,삼겹계약 요청,없음,2025-06-13 15:12:50
1,250010,2025-04-23,C0000001,대면,수도권,축육 전품목,매입대금 지급 단축요청,없음,2025-06-13 15:12:50
